id_facture,id_client,date_facture,date_echeance,date_encaissement,montant_ttc,montant_encaisse,conditions_paiement
306663,21773,2025-09-18,2025-10-18,2025-10-17,943805,943805,30 j
306664,12721,2025-09-20,2025-10-05,2025-10-02,892590,892590,Comptant
306665,21033,2025-09-18,2025-11-17,2025-11-15,393540,393540,60 j
306666,9490,2025-09-18,2025-10-03,2025-10-01,1068400,1068400,Comptant
306667,20501,2025-09-20,2025-10-05,2025-09-30,1785255,1785255,Comptant
306668,15067,2025-09-21,2025-10-21,2025-10-22,1555295,1555295,30 j
306669,14644,2025-09-21,2025-10-21,2025-10-21,1660585,1660585,30 j
306670,12093,2025-09-19,2025-10-04,2025-10-04,163920,163920,Comptant
306671,644,2025-09-21,2025-10-06,2025-10-04,1502500,1502500,Comptant
306672,15155,2025-09-19,2025-10-19,2025-10-19,661335,661335,30 j
306673,16175,2025-09-20,2025-10-20,2025-10-19,1239435,1239435,30 j
306674,672,2025-09-20,2025-10-05,2025-10-05,497795,497795,Comptant
306675,19931,2025-09-20,2025-10-20,,1430065,0,30 j
306676,16053,2025-09-20,2025-10-05,2025-10-03,72015,72015,Comptant
306677,1520,2025-09-21,2025-10-06,2025-10-04,162925,162925,Comptant
306678,5380,2025-09-20,2025-10-05,2025-10-02,1409930,1409930,Comptant
306679,15538,2025-09-21,2025-10-06,2025-10-01,1358795,1358795,Comptant
306680,5449,2025-09-21,2025-10-21,,645055,0,30 j
306681,2784,2025-09-21,2025-10-06,2025-10-01,1740415,1740415,Comptant
306682,23148,2025-09-21,2025-10-06,2025-10-05,1137105,1137105,Comptant
306683,19618,2025-09-21,2025-10-06,2025-10-03,1779285,1779285,Comptant
306684,8008,2025-09-21,2025-11-20,2025-11-20,196140,196140,60 j
306685,13279,2025-09-23,2025-10-08,2025-10-08,1578390,1578390,Comptant
306686,10956,2025-09-23,2025-10-08,,1063965,0,Comptant
306687,5499,2025-09-21,2025-10-21,2025-10-21,988745,988745,30 j
306688,207,2025-09-24,2025-10-24,2025-12-08,209900,209900,30 j
306689,8278,2025-09-23,2025-10-08,2025-10-06,456595,456595,Comptant
306690,4386,2025-09-24,2025-10-24,2025-10-23,1659545,1659545,30 j
306691,13243,2025-09-24,2025-10-09,2025-10-08,665975,665975,Comptant
306692,19917,2025-09-24,2025-10-24,2025-10-24,1221160,1221160,30 j
306693,1095,2025-09-22,2025-10-07,,298435,0,Comptant
306694,4919,2025-09-24,2025-10-24,2025-10-23,1461715,1461715,30 j
306695,16195,2025-09-24,2025-10-24,,1069000,0,30 j
306696,18323,2025-09-24,2025-10-24,2025-10-23,1675010,1675010,30 j
306697,14015,2025-09-23,2025-10-08,,825115,0,Comptant
306698,18782,2025-09-25,2025-11-24,2025-11-19,571385,571385,60 j
306699,19317,2025-09-25,2025-10-25,2025-11-14,123180,123180,30 j
306700,19650,2025-09-24,2025-10-09,2025-11-23,508120,508120,Comptant
306701,969,2025-09-25,2025-10-10,2025-10-08,747670,747670,Comptant
306702,9419,2025-09-25,2025-10-10,,819485,0,Comptant
306703,17605,2025-09-25,2025-10-25,2025-10-22,217930,217930,30 j
306704,22535,2025-09-25,2025-10-10,2025-10-10,997670,997670,Comptant
306705,16501,2025-09-24,2025-10-09,,165930,0,Comptant
306706,351,2025-09-25,2025-10-25,2025-10-25,841825,841825,30 j
306707,4294,2025-09-25,2025-10-10,2025-10-05,1064810,1064810,Comptant
306708,2190,2025-09-27,2025-10-12,2025-10-11,182130,182130,Comptant
306709,2,2025-09-27,2025-10-12,2025-10-12,1663460,1663460,Comptant
306710,9009,2025-09-26,2025-10-11,2025-10-06,1308295,1308295,Comptant
306711,9754,2025-09-25,2025-10-10,2025-10-09,1364255,1364255,Comptant
306712,1285,2025-09-25,2025-10-25,,888540,0,30 j
306713,18880,2025-09-27,2025-10-12,,1118020,0,Comptant
306714,7900,2025-09-25,2025-10-10,2025-10-10,1622460,1622460,Comptant
306715,5577,2025-09-27,2025-10-27,,840810,0,30 j
306716,3397,2025-09-28,2025-10-28,2025-10-28,1618185,1618185,30 j
306717,13245,2025-09-27,2025-10-12,2025-10-22,697980,697980,Comptant
306718,3885,2025-09-28,2025-10-13,2025-10-13,373105,373105,Comptant
306719,18485,2025-09-28,2025-10-13,2025-10-10,134285,134285,Comptant
306720,10422,2025-09-28,2025-10-13,2025-10-08,1135690,1135690,Comptant
306721,7975,2025-09-27,2025-10-12,2025-10-07,108475,108475,Comptant
306722,19969,2025-09-27,2025-10-12,2025-10-12,1010605,1010605,Comptant
306723,22866,2025-09-27,2025-10-12,2025-10-11,339380,339380,Comptant
306724,20725,2025-09-28,2025-10-13,,1121330,0,Comptant
306725,749,2025-09-29,2025-10-29,2025-10-29,896950,896950,30 j
306726,12218,2025-09-29,2025-10-14,2025-10-14,1203455,1203455,Comptant
306727,18387,2025-09-28,2025-10-13,2025-10-23,1030405,1030405,Comptant
306728,12860,2025-09-27,2025-10-27,2025-10-24,141910,141910,30 j
306729,10684,2025-09-30,2025-11-29,,1273435,0,60 j
306730,1064,2025-09-30,2025-10-15,2025-10-10,182870,182870,Comptant
306731,2197,2025-09-30,2025-10-30,2025-10-28,85540,85540,30 j
306732,2858,2025-09-29,2025-10-14,2025-11-28,581060,581060,Comptant
306733,12216,2025-09-30,2025-10-15,2025-10-13,1767575,1767575,Comptant
306734,3217,2025-09-30,2025-10-15,2025-10-12,646010,646010,Comptant
306735,22494,2025-09-30,2025-10-15,2025-10-13,903560,903560,Comptant
306736,15171,2025-09-30,2025-10-15,2025-10-13,638375,638375,Comptant
306737,8874,2025-09-30,2025-11-29,,828060,0,60 j
306738,12938,2025-09-30,2025-10-15,2025-10-13,1514960,1514960,Comptant
306739,19957,2025-09-29,2025-10-29,2025-10-24,1155095,1155095,30 j
306740,22011,2025-09-30,2025-10-30,2025-10-28,102455,102455,30 j
306741,19930,2025-10-01,2025-11-30,2025-11-28,793270,793270,60 j
306742,23099,2025-10-02,2025-11-01,,169625,0,30 j
306743,3433,2025-09-30,2025-10-30,2025-10-25,1191540,1191540,30 j
306744,6533,2025-10-02,2025-10-17,2025-12-01,909300,909300,Comptant
306745,3862,2025-09-30,2025-11-29,2025-11-26,952430,952430,60 j
306746,22291,2025-10-02,2025-10-17,2025-10-18,1657280,1657280,Comptant
306747,10362,2025-09-30,2025-11-29,2025-11-24,1507635,1507635,60 j
306748,23792,2025-09-30,2025-10-15,2025-10-10,1081055,1081055,Comptant
306749,23060,2025-10-03,2025-10-18,2025-10-17,892765,892765,Comptant
306750,7567,2025-10-01,2025-10-16,2025-10-13,70685,70685,Comptant
306751,22039,2025-10-03,2025-11-02,2025-10-28,643885,643885,30 j
306752,18721,2025-10-02,2025-12-01,2025-11-29,101685,101685,60 j
306753,15560,2025-10-01,2025-10-16,2025-10-11,1542975,1542975,Comptant
306754,13619,2025-10-03,2025-10-18,2025-10-16,1691325,1691325,Comptant
306755,10190,2025-10-02,2025-10-17,2025-10-12,506185,506185,Comptant
306756,23422,2025-10-04,2025-10-19,2025-10-17,803505,803505,Comptant
306757,19587,2025-10-03,2025-11-02,2025-10-28,982125,982125,30 j
306758,16967,2025-10-02,2025-12-01,,414970,0,60 j
306759,2389,2025-10-03,2025-10-18,2025-10-15,260770,260770,Comptant
306760,13991,2025-10-02,2025-12-01,2026-01-15,235530,235530,60 j
306761,22059,2025-10-04,2025-10-19,2025-10-14,823220,823220,Comptant
306762,14387,2025-10-03,2025-11-02,2025-11-12,1665330,1665330,30 j
306763,10751,2025-10-03,2025-11-02,2025-11-12,361695,361695,30 j
306764,21710,2025-10-03,2025-10-18,2025-10-15,134965,134965,Comptant
306765,17178,2025-10-03,2025-10-18,,85910,0,Comptant
306766,10314,2025-10-04,2025-10-19,2025-10-20,890830,890830,Comptant
306767,18188,2025-10-03,2025-12-02,2025-11-27,413725,413725,60 j
306768,5845,2025-10-05,2025-10-20,2025-10-18,1392385,1392385,Comptant
306769,23069,2025-10-06,2025-10-21,2025-10-31,194885,194885,Comptant
306770,5603,2025-10-06,2025-11-05,,297650,0,30 j
306771,23161,2025-10-04,2025-11-03,2025-11-08,892435,892435,30 j
306772,21575,2025-10-06,2025-10-21,2025-10-19,1073080,1073080,Comptant
306773,17173,2025-10-06,2025-10-21,2025-10-18,400000,400000,Comptant
306774,11895,2025-10-05,2025-10-20,,146795,0,Comptant
306775,595,2025-10-06,2025-10-21,2025-10-21,383940,383940,Comptant
306776,12071,2025-10-07,2025-10-22,,1218800,0,Comptant
306777,14138,2025-10-06,2025-10-21,2025-10-21,93910,93910,Comptant
306778,23631,2025-10-05,2025-10-20,2025-10-17,1556110,1556110,Comptant
306779,16441,2025-10-05,2025-10-20,2025-10-19,1763405,1763405,Comptant
306780,8527,2025-10-05,2025-11-04,2025-11-01,1055225,1055225,30 j
306781,18063,2025-10-06,2025-10-21,2025-10-19,1424875,1424875,Comptant
306782,15558,2025-10-07,2025-11-06,2025-11-26,648660,648660,30 j
306783,18191,2025-10-08,2025-11-07,2025-11-09,1337625,1337625,30 j
306784,15831,2025-10-07,2025-10-22,2025-10-19,1029615,1029615,Comptant
306785,23227,2025-10-07,2025-10-22,2025-10-22,1073680,1073680,Comptant
306786,2026,2025-10-07,2025-11-06,2025-11-05,872300,872300,30 j
306787,19417,2025-10-06,2025-11-05,2025-10-31,1727080,1727080,30 j
306788,9870,2025-10-06,2025-10-21,2025-10-21,83880,83880,Comptant
306789,5141,2025-10-09,2025-10-24,2025-10-24,1606530,1606530,Comptant
306790,2796,2025-10-07,2025-12-06,2025-12-03,1392160,1392160,60 j
306791,9744,2025-10-08,2025-10-23,2025-10-18,773320,773320,Comptant
306792,13069,2025-10-09,2025-12-08,2025-12-08,1185330,1185330,60 j
306793,12949,2025-10-08,2025-11-07,2025-11-05,1163035,1163035,30 j
306794,1841,2025-10-07,2025-11-06,2025-11-26,1257295,1257295,30 j
306795,11377,2025-10-08,2025-10-23,2025-10-21,1397230,1397230,Comptant
306796,23444,2025-10-09,2025-10-24,2025-10-21,1172450,1172450,Comptant
306797,8962,2025-10-10,2025-11-09,2025-11-07,1293080,1293080,30 j
306798,20580,2025-10-08,2025-11-07,2025-11-02,1529685,1529685,30 j
306799,7006,2025-10-09,2025-10-24,2025-10-21,1193070,1193070,Comptant
306800,10179,2025-10-10,2025-10-25,2025-11-14,540165,540165,Comptant
306801,13197,2025-10-10,2025-10-25,2025-10-20,1663665,1663665,Comptant
306802,11802,2025-10-10,2025-12-09,2025-12-07,1243755,1243755,60 j
306803,5181,2025-10-11,2025-10-26,2025-10-24,690880,690880,Comptant
306804,7012,2025-10-11,2025-10-26,2025-10-26,1236715,1236715,Comptant
306805,18364,2025-10-10,2025-10-25,2025-10-22,366965,366965,Comptant
306806,9206,2025-10-11,2025-10-26,2025-10-23,1137430,1137430,Comptant
306807,15279,2025-10-10,2025-10-25,,1640925,0,Comptant
306808,8833,2025-10-10,2025-10-25,2025-10-25,1225825,1225825,Comptant
306809,6799,2025-10-10,2025-10-25,2025-10-25,997560,997560,Comptant
306810,4239,2025-10-12,2025-10-27,2025-10-27,1397530,1397530,Comptant
306811,13284,2025-10-11,2025-11-10,2025-11-05,205945,205945,30 j
306812,3543,2025-10-11,2025-10-26,2025-10-24,1464340,1464340,Comptant
306813,16203,2025-10-11,2025-10-26,2025-10-25,1642790,1642790,Comptant
306814,267,2025-10-12,2025-11-11,2025-11-08,325505,325505,30 j
306815,6836,2025-10-11,2025-10-26,2025-10-25,1565330,1565330,Comptant
306816,3509,2025-10-13,2025-10-28,2025-10-27,1483435,1483435,Comptant
306817,9860,2025-10-11,2025-10-26,2025-10-23,256765,256765,Comptant
306818,1068,2025-10-13,2025-10-28,2025-10-25,704805,704805,Comptant
306819,19792,2025-10-13,2025-11-12,2025-11-10,541990,541990,30 j
306820,15594,2025-10-11,2025-11-10,,76275,0,30 j
306821,3167,2025-10-12,2025-10-27,2025-10-26,1194550,1194550,Comptant
306822,15365,2025-10-12,2025-11-11,2025-11-06,1524370,1524370,30 j
306823,10292,2025-10-13,2025-10-28,2025-10-28,1351265,1351265,Comptant
306824,13299,2025-10-14,2025-10-29,2025-10-24,1056590,1056590,Comptant
306825,3165,2025-10-13,2025-11-12,,1578930,0,30 j
306826,810,2025-10-12,2025-11-11,2025-11-08,1793690,1793690,30 j
306827,23102,2025-10-14,2025-10-29,2025-10-28,868810,868810,Comptant
306828,2194,2025-10-13,2025-10-28,2025-10-25,905860,905860,Comptant
306829,11444,2025-10-13,2025-11-12,2025-11-17,1432095,1432095,30 j
306830,9817,2025-10-15,2025-10-30,2025-10-29,674945,674945,Comptant
306831,9981,2025-10-14,2025-10-29,2025-10-27,1722250,1722250,Comptant
306832,2480,2025-10-14,2025-10-29,2025-10-28,1550260,1550260,Comptant
306833,23331,2025-10-14,2025-11-13,2025-11-11,1154750,1154750,30 j
306834,5775,2025-10-15,2025-10-30,2025-10-27,892725,892725,Comptant
306835,7252,2025-10-13,2025-10-28,2025-10-25,1752070,1752070,Comptant
306836,16449,2025-10-16,2025-11-15,2025-11-12,265615,265615,30 j
306837,16756,2025-10-15,2025-12-14,2025-12-11,724445,724445,60 j
306838,22895,2025-10-16,2025-11-15,2025-11-13,1303320,1303320,30 j
306839,6811,2025-10-14,2025-11-13,,341980,0,30 j
306840,12827,2025-10-14,2025-11-13,2025-11-10,1494035,1494035,30 j
306841,12825,2025-10-14,2025-12-13,,1732515,0,60 j
306842,10214,2025-10-15,2025-11-14,2025-11-14,1020910,1020910,30 j
306843,2522,2025-10-15,2025-12-14,2026-01-28,1509685,1509685,60 j
306844,5406,2025-10-16,2025-11-15,2025-11-15,581520,581520,30 j
306845,12000,2025-10-15,2025-10-30,2025-10-25,572455,572455,Comptant
306846,16411,2025-10-15,2025-10-30,2025-10-31,1063450,1063450,Comptant
306847,18162,2025-10-16,2025-10-31,2025-11-20,603175,603175,Comptant
306848,19539,2025-10-17,2025-11-16,,628195,0,30 j
306849,1182,2025-10-17,2025-11-16,2025-11-21,1796290,1796290,30 j
306850,5539,2025-10-16,2025-10-31,2025-12-15,1579040,1579040,Comptant
306851,20041,2025-10-18,2025-11-17,2025-11-16,1040820,1040820,30 j
306852,20177,2025-10-18,2025-11-02,2025-10-30,1764145,1764145,Comptant
306853,18758,2025-10-17,2025-11-16,2025-11-15,1161570,1161570,30 j
306854,14224,2025-10-17,2025-11-01,,1173150,0,Comptant
306855,19420,2025-10-16,2025-10-31,2025-10-26,823200,823200,Comptant
306856,15371,2025-10-18,2025-11-02,2025-10-31,1614370,1614370,Comptant
306857,17952,2025-10-19,2025-11-03,2025-10-31,1461025,1461025,Comptant
306858,13484,2025-10-17,2025-11-01,2025-10-29,571495,571495,Comptant
306859,19716,2025-10-18,2025-11-02,2025-11-02,1263985,1263985,Comptant
306860,15554,2025-10-19,2025-12-18,2026-01-07,1657920,1657920,60 j
306861,22739,2025-10-19,2025-11-18,2025-11-13,1304810,1304810,30 j
306862,9708,2025-10-18,2025-11-02,2025-11-02,879480,879480,Comptant
306863,6777,2025-10-20,2025-11-04,2025-11-01,275695,275695,Comptant
306864,10058,2025-10-20,2025-11-04,,1728145,0,Comptant
306865,19716,2025-10-19,2025-11-03,,1120720,0,Comptant
306866,12784,2025-10-19,2025-12-18,2025-12-16,827995,827995,60 j
306867,19843,2025-10-20,2025-11-19,2025-11-16,1754805,1754805,30 j
306868,3408,2025-10-19,2025-11-03,,1691620,0,Comptant
306869,22808,2025-10-18,2025-12-17,2025-12-16,1734315,1734315,60 j
306870,4105,2025-10-19,2025-11-18,2025-11-16,899360,899360,30 j
306871,4031,2025-10-20,2025-11-04,,1724655,0,Comptant
306872,20773,2025-10-20,2025-11-04,2025-10-30,1428785,1428785,Comptant
306873,10036,2025-10-19,2025-12-18,2025-12-15,1072775,1072775,60 j
306874,7189,2025-10-21,2025-11-05,,1043935,0,Comptant
306875,16860,2025-10-21,2025-11-05,2025-11-02,1174275,1174275,Comptant
306876,17572,2025-10-19,2025-11-03,2025-11-23,1570655,1570655,Comptant
306877,4690,2025-10-22,2025-11-06,2025-11-04,1440115,1440115,Comptant
306878,12348,2025-10-22,2025-12-21,,1414215,0,60 j
306879,14064,2025-10-20,2025-11-04,2025-11-24,60640,60640,Comptant
306880,3447,2025-10-22,2025-11-06,2025-11-03,869850,869850,Comptant
306881,3434,2025-10-20,2025-11-04,,1516505,0,Comptant
306882,16371,2025-10-22,2025-11-06,2025-11-05,550110,550110,Comptant
306883,1269,2025-10-21,2025-11-20,2025-11-18,116570,116570,30 j
306884,21862,2025-10-23,2025-11-07,2025-11-05,841845,841845,Comptant
306885,12044,2025-10-22,2025-11-06,,1127295,0,Comptant
306886,14818,2025-10-21,2025-11-05,2025-11-05,689415,689415,Comptant
306887,4472,2025-10-21,2025-11-05,2025-11-02,1223290,1223290,Comptant
306888,16859,2025-10-22,2025-11-21,2025-11-19,674135,674135,30 j
306889,23238,2025-10-22,2025-11-06,2025-11-01,377115,377115,Comptant
306890,13194,2025-10-24,2025-11-08,2025-11-08,1763410,1763410,Comptant
306891,4290,2025-10-22,2025-11-06,2025-11-04,574250,574250,Comptant
306892,21167,2025-10-22,2025-11-21,2025-11-21,1712920,1712920,30 j
306893,10764,2025-10-24,2025-12-23,,1483910,0,60 j
306894,18570,2025-10-24,2025-11-08,2025-11-06,802340,802340,Comptant
306895,1663,2025-10-24,2025-11-08,2025-11-05,378745,378745,Comptant
306896,13599,2025-10-23,2025-11-22,2025-11-21,246325,246325,30 j
306897,11058,2025-10-25,2025-12-24,2026-01-03,1046050,1046050,60 j
306898,18950,2025-10-25,2025-11-09,2025-11-07,1135565,1135565,Comptant
306899,17755,2025-10-24,2025-11-08,2025-11-05,334225,334225,Comptant
306900,17034,2025-10-23,2025-11-07,,1172245,0,Comptant
306901,7012,2025-10-24,2025-11-08,,399690,0,Comptant
306902,7502,2025-10-25,2025-11-09,,1672870,0,Comptant
306903,11251,2025-10-26,2025-11-10,,1612845,0,Comptant
306904,1386,2025-10-26,2025-11-10,2025-11-10,192070,192070,Comptant
306905,17369,2025-10-24,2025-11-23,2025-11-23,1387030,1387030,30 j
306906,6573,2025-10-24,2025-11-08,2025-11-05,1067835,1067835,Comptant
306907,999,2025-10-24,2025-11-08,2025-11-03,113990,113990,Comptant
306908,14790,2025-10-25,2025-11-09,2025-11-06,161345,161345,Comptant
306909,14220,2025-10-24,2025-11-23,2025-11-23,1139745,1139745,30 j
306910,12145,2025-10-26,2025-11-10,2025-11-10,354945,354945,Comptant
306911,5043,2025-10-25,2025-11-09,2025-11-29,1216445,1216445,Comptant
306912,23537,2025-10-25,2025-12-24,2025-12-26,1619490,1619490,60 j
306913,21331,2025-10-27,2025-11-11,2025-11-06,1640560,1640560,Comptant
306914,4591,2025-10-27,2025-11-11,2025-11-10,363540,363540,Comptant
306915,7173,2025-10-26,2025-11-10,2025-11-07,1328560,1328560,Comptant
306916,18467,2025-10-25,2025-11-24,2025-11-24,1295840,1295840,30 j
306917,18601,2025-10-26,2025-11-10,2025-11-11,1344535,1344535,Comptant
306918,3186,2025-10-26,2025-11-10,2025-11-05,669530,669530,Comptant
306919,779,2025-10-26,2025-11-25,2025-11-25,537730,537730,30 j
306920,11811,2025-10-26,2025-11-10,2025-11-07,887320,887320,Comptant
306921,6419,2025-10-28,2025-11-12,2025-11-11,1722485,1722485,Comptant
306922,9120,2025-10-26,2025-11-25,2025-11-24,969590,969590,30 j
306923,1527,2025-10-28,2025-11-12,,1268545,0,Comptant
306924,3701,2025-10-28,2025-11-27,2025-11-24,496295,496295,30 j
306925,8783,2025-10-27,2025-11-11,2025-11-11,1698725,1698725,Comptant
306926,7035,2025-10-27,2025-11-11,2025-11-10,739035,739035,Comptant
306927,4152,2025-10-27,2025-11-26,2025-11-21,444945,444945,30 j
306928,7715,2025-10-28,2025-11-12,2025-11-07,846105,846105,Comptant
306929,3023,2025-10-27,2025-12-26,,388430,0,60 j
306930,23684,2025-10-30,2025-11-29,2025-11-29,1647740,1647740,30 j
306931,13088,2025-10-28,2025-11-12,2025-11-09,698480,698480,Comptant
306932,4562,2025-10-29,2025-11-13,2025-11-10,973360,973360,Comptant
306933,15229,2025-10-30,2025-11-14,2025-11-16,961765,961765,Comptant
306934,2236,2025-10-28,2025-11-27,2025-11-24,1116100,1116100,30 j
306935,12426,2025-10-29,2025-11-13,2025-11-11,1694915,1694915,Comptant
306936,22517,2025-10-28,2025-11-12,2025-11-10,924345,924345,Comptant
306937,18818,2025-10-29,2025-11-13,2025-11-13,1484040,1484040,Comptant
306938,22874,2025-10-29,2025-11-28,,607310,0,30 j
306939,13752,2025-10-31,2025-11-15,2025-11-13,1054025,1054025,Comptant
306940,16512,2025-10-29,2025-11-28,2025-11-23,405175,405175,30 j
306941,16814,2025-10-30,2025-11-29,,609110,0,30 j
306942,3103,2025-10-29,2025-11-13,2025-11-11,617225,617225,Comptant
306943,3804,2025-10-29,2025-11-13,2025-11-10,1366815,1366815,Comptant
306944,10183,2025-10-31,2025-11-15,2025-11-13,675150,675150,Comptant
306945,16047,2025-10-31,2025-11-15,2025-12-05,845815,845815,Comptant
306946,7046,2025-10-30,2025-11-29,2025-11-29,1631955,1631955,30 j
306947,9797,2025-10-31,2025-11-15,,831465,0,Comptant
306948,15345,2025-10-30,2025-11-14,2025-11-13,381155,381155,Comptant
306949,859,2025-10-30,2025-11-14,2025-11-13,710510,710510,Comptant
306950,12400,2025-10-31,2025-11-15,,1422580,0,Comptant
306951,13524,2025-10-31,2025-11-15,2025-11-15,153145,153145,Comptant
306952,18748,2025-10-31,2025-11-30,2025-12-10,722665,722665,30 j
306953,15428,2025-11-01,2025-12-01,2025-12-03,1304495,1304495,30 j
306954,6311,2025-10-31,2025-11-15,2025-11-16,639840,639840,Comptant
306955,7998,2025-10-31,2025-11-15,2025-12-05,1088225,1088225,Comptant
306956,20725,2025-10-31,2025-11-15,2025-11-15,1119530,1119530,Comptant
306957,13475,2025-11-01,2025-12-31,,1409195,0,60 j
306958,10728,2025-11-03,2026-01-02,2026-01-01,515410,515410,60 j
306959,20099,2025-11-03,2026-01-02,2025-12-30,946430,946430,60 j
306960,15651,2025-11-01,2025-12-01,2025-11-30,952215,952215,30 j
306961,5405,2025-11-02,2025-12-02,2025-11-29,1443800,1443800,30 j
306962,11411,2025-11-03,2025-12-03,2025-11-30,1136190,1136190,30 j
306963,6315,2025-11-02,2025-12-02,2025-11-27,1669555,1669555,30 j
306964,19488,2025-11-02,2025-11-17,2025-11-16,1287185,1287185,Comptant
306965,19447,2025-11-03,2025-11-18,,1219585,0,Comptant
306966,1601,2025-11-03,2025-12-03,,1693770,0,30 j
306967,5017,2025-11-04,2025-11-19,2025-11-19,1152575,1152575,Comptant
306968,15903,2025-11-04,2026-01-03,2026-01-02,174975,174975,60 j
306969,9583,2025-11-03,2025-11-18,2025-11-15,1158745,1158745,Comptant
306970,2325,2025-11-04,2025-12-04,,374470,0,30 j
306971,10470,2025-11-05,2025-11-20,2025-11-20,887935,887935,Comptant
306972,7122,2025-11-04,2025-11-19,2025-11-14,832220,832220,Comptant
306973,4985,2025-11-04,2026-01-03,2026-01-03,1249275,1249275,60 j
306974,14168,2025-11-05,2025-11-20,,1245295,0,Comptant
306975,13229,2025-11-05,2025-11-20,2025-11-18,591325,591325,Comptant
306976,19053,2025-11-04,2025-11-19,,1745305,0,Comptant
306977,18675,2025-11-04,2025-11-19,2025-11-16,1501410,1501410,Comptant
