id_produit,mois,entrees_unites,stock_moyen_unites,couverture_mois
148,2026-08,217,437,2.17
149,2023-01,202,393,1.76
149,2023-02,184,304,1.67
149,2023-03,135,230,1.59
149,2023-04,283,552,1.86
149,2023-05,232,423,1.76
149,2023-06,108,200,1.67
149,2023-07,118,202,1.59
149,2023-08,159,320,1.86
149,2023-09,233,419,1.76
149,2023-10,464,720,1.67
149,2023-11,233,384,1.59
149,2023-12,158,330,1.86
149,2024-01,204,402,1.76
149,2024-02,221,412,1.67
149,2024-03,162,257,1.59
149,2024-04,183,382,1.86
149,2024-05,286,456,1.76
149,2024-06,135,205,1.67
149,2024-07,77,130,1.59
149,2024-08,117,246,1.86
149,2024-09,208,398,1.76
149,2024-10,350,536,1.67
149,2024-11,259,373,1.59
149,2024-12,247,486,1.86
149,2025-01,226,391,1.76
149,2025-02,261,483,1.67
149,2025-03,276,446,1.59
149,2025-04,162,280,1.86
149,2025-05,221,409,1.76
149,2025-06,151,272,1.67
149,2025-07,174,313,1.59
149,2025-08,193,401,1.86
149,2025-09,223,365,1.76
149,2025-10,334,504,1.67
149,2025-11,309,527,1.59
149,2025-12,208,391,1.86
149,2026-01,329,544,1.76
149,2026-02,181,334,1.67
149,2026-03,223,402,1.59
149,2026-04,238,402,1.86
149,2026-05,244,468,1.76
149,2026-06,160,289,1.67
149,2026-07,220,371,1.59
149,2026-08,177,315,1.86
150,2023-01,324,447,1.54
150,2023-02,117,155,1.46
150,2023-03,181,225,1.39
150,2023-04,167,290,1.63
150,2023-05,109,177,1.54
150,2023-06,92,120,1.46
150,2023-07,87,119,1.39
150,2023-08,122,197,1.63
150,2023-09,240,381,1.54
150,2023-10,323,507,1.46
150,2023-11,200,288,1.39
150,2023-12,273,460,1.63
150,2024-01,246,384,1.54
150,2024-02,165,229,1.46
150,2024-03,270,371,1.39
150,2024-04,295,468,1.63
150,2024-05,124,188,1.54
150,2024-06,154,232,1.46
150,2024-07,112,157,1.39
150,2024-08,160,246,1.63
150,2024-09,163,276,1.54
150,2024-10,238,348,1.46
150,2024-11,385,500,1.39
150,2024-12,314,471,1.63
150,2025-01,259,367,1.54
150,2025-02,187,260,1.46
150,2025-03,325,421,1.39
150,2025-04,315,527,1.63
150,2025-05,231,328,1.54
150,2025-06,133,188,1.46
150,2025-07,282,364,1.39
150,2025-08,215,320,1.63
150,2025-09,232,345,1.54
150,2025-10,280,428,1.46
150,2025-11,293,401,1.39
150,2025-12,311,458,1.63
150,2026-01,307,428,1.54
150,2026-02,236,386,1.46
150,2026-03,443,612,1.39
150,2026-04,199,365,1.63
150,2026-05,147,223,1.54
150,2026-06,162,212,1.46
150,2026-07,164,224,1.39
150,2026-08,241,403,1.63
151,2023-01,153,265,1.54
151,2023-02,218,313,1.46
151,2023-03,316,426,1.39
151,2023-04,274,476,1.63
151,2023-05,138,227,1.54
151,2023-06,196,320,1.46
151,2023-07,86,124,1.39
151,2023-08,120,220,1.63
151,2023-09,236,398,1.54
151,2023-10,199,270,1.46
151,2023-11,209,271,1.39
151,2023-12,117,204,1.63
151,2024-01,292,404,1.54
151,2024-02,233,339,1.46
151,2024-03,272,392,1.39
151,2024-04,258,399,1.63
151,2024-05,172,253,1.54
151,2024-06,272,377,1.46
151,2024-07,106,138,1.39
151,2024-08,215,326,1.63
151,2024-09,412,570,1.54
151,2024-10,302,453,1.46
151,2024-11,216,283,1.39
151,2024-12,140,258,1.63
151,2025-01,282,424,1.54
151,2025-02,183,283,1.46
151,2025-03,297,408,1.39
151,2025-04,198,354,1.63
151,2025-05,182,259,1.54
151,2025-06,164,238,1.46
151,2025-07,310,410,1.39
151,2025-08,154,277,1.63
151,2025-09,182,304,1.54
151,2025-10,264,373,1.46
151,2025-11,209,286,1.39
151,2025-12,267,390,1.63
151,2026-01,242,411,1.54
151,2026-02,190,316,1.46
151,2026-03,261,353,1.39
151,2026-04,291,481,1.63
151,2026-05,205,338,1.54
151,2026-06,99,145,1.46
151,2026-07,229,336,1.39
151,2026-08,187,341,1.63
152,2023-01,261,345,1.37
152,2023-02,99,132,1.30
152,2023-03,302,410,1.23
152,2023-04,129,183,1.45
152,2023-05,230,325,1.37
152,2023-06,178,212,1.30
152,2023-07,72,99,1.23
152,2023-08,174,236,1.45
152,2023-09,204,274,1.37
152,2023-10,401,490,1.30
152,2023-11,261,325,1.23
152,2023-12,259,336,1.45
152,2024-01,142,210,1.37
152,2024-02,155,194,1.30
152,2024-03,285,365,1.23
152,2024-04,260,338,1.45
152,2024-05,187,230,1.37
152,2024-06,164,205,1.30
152,2024-07,152,207,1.23
152,2024-08,159,235,1.45
152,2024-09,182,247,1.37
152,2024-10,232,334,1.30
152,2024-11,316,383,1.23
152,2024-12,237,351,1.45
152,2025-01,237,308,1.37
152,2025-02,325,413,1.30
152,2025-03,298,336,1.23
152,2025-04,241,322,1.45
152,2025-05,206,315,1.37
152,2025-06,220,273,1.30
152,2025-07,136,184,1.23
152,2025-08,220,304,1.45
152,2025-09,133,171,1.37
152,2025-10,483,573,1.30
152,2025-11,209,267,1.23
152,2025-12,332,467,1.45
152,2026-01,314,471,1.37
152,2026-02,245,314,1.30
152,2026-03,247,332,1.23
152,2026-04,326,459,1.45
152,2026-05,331,511,1.37
152,2026-06,297,375,1.30
152,2026-07,277,307,1.23
152,2026-08,211,296,1.45
153,2023-01,299,275,1.03
153,2023-02,181,178,0.97
153,2023-03,240,210,0.93
153,2023-04,262,291,1.09
153,2023-05,114,133,1.03
153,2023-06,162,142,0.97
153,2023-07,135,126,0.93
153,2023-08,149,167,1.09
153,2023-09,232,232,1.03
153,2023-10,300,308,0.97
153,2023-11,235,195,0.93
153,2023-12,208,252,1.09
153,2024-01,187,200,1.03
153,2024-02,225,205,0.97
153,2024-03,204,178,0.93
153,2024-04,216,236,1.09
153,2024-05,233,230,1.03
153,2024-06,158,149,0.97
153,2024-07,140,131,0.93
153,2024-08,160,183,1.09
153,2024-09,177,201,1.03
153,2024-10,239,234,0.97
153,2024-11,266,243,0.93
153,2024-12,218,257,1.09
153,2025-01,214,223,1.03
153,2025-02,159,174,0.97
153,2025-03,270,271,0.93
153,2025-04,232,279,1.09
153,2025-05,314,308,1.03
153,2025-06,278,256,0.97
153,2025-07,153,138,0.93
153,2025-08,212,230,1.09
153,2025-09,205,235,1.03
153,2025-10,280,285,0.97
153,2025-11,304,291,0.93
153,2025-12,262,290,1.09
153,2026-01,280,314,1.03
153,2026-02,359,313,0.97
153,2026-03,273,236,0.93
153,2026-04,251,296,1.09
153,2026-05,246,239,1.03
153,2026-06,182,198,0.97
153,2026-07,243,222,0.93
153,2026-08,130,150,1.09
154,2023-01,254,217,0.95
154,2023-02,121,102,0.90
154,2023-03,127,121,0.85
154,2023-04,306,278,1.00
154,2023-05,127,109,0.95
154,2023-06,179,156,0.90
154,2023-07,192,157,0.85
154,2023-08,173,169,1.00
154,2023-09,280,241,0.95
154,2023-10,310,252,0.90
154,2023-11,310,244,0.85
154,2023-12,232,229,1.00
154,2024-01,150,127,0.95
154,2024-02,284,288,0.90
154,2024-03,275,263,0.85
154,2024-04,312,311,1.00
154,2024-05,179,157,0.95
154,2024-06,207,183,0.90
154,2024-07,173,145,0.85
154,2024-08,160,159,1.00
154,2024-09,226,224,0.95
154,2024-10,322,282,0.90
154,2024-11,222,189,0.85
154,2024-12,280,258,1.00
154,2025-01,226,193,0.95
154,2025-02,110,110,0.90
154,2025-03,232,179,0.85
154,2025-04,338,320,1.00
154,2025-05,157,155,0.95
154,2025-06,135,114,0.90
154,2025-07,119,96,0.85
154,2025-08,199,218,1.00
154,2025-09,200,190,0.95
154,2025-10,291,238,0.90
154,2025-11,299,266,0.85
154,2025-12,252,250,1.00
154,2026-01,219,201,0.95
154,2026-02,228,193,0.90
154,2026-03,272,260,0.85
154,2026-04,232,260,1.00
154,2026-05,156,159,0.95
154,2026-06,278,257,0.90
154,2026-07,233,199,0.85
154,2026-08,163,185,1.00
