date,id_produit,id_magasin,qte_theorique,qte_physique,seuil_alerte,valeur_stock_ht
2024-05-01,122,1,106,100,26,597500
2023-11-24,50,4,9,9,2,48600
2024-10-05,29,3,7,7,1,10675
2025-05-06,31,5,9,9,2,19125
2024-02-10,37,4,58,-1,14,75000
2023-08-01,72,5,9,9,2,34425
2024-05-30,1,5,16,16,4,83200
2023-08-27,12,1,18,17,4,93500
2025-09-15,82,3,3,3,0,104475
2023-06-04,58,5,37,-1,9,208075
2024-12-09,116,1,65,65,16,212875
2023-04-12,64,4,83,79,20,227125
2024-09-23,138,4,28,30,7,147000
2023-04-18,73,6,12,13,3,365625
2024-10-16,111,6,5,5,1,86125
2024-09-12,129,2,16,17,4,262650
2023-11-01,68,3,4,4,1,9400
2024-11-22,64,5,19,18,4,51750
2025-01-22,135,4,39,39,9,375375
2025-10-13,73,6,9,9,2,253125
2025-05-29,18,4,21,20,5,18500
2026-06-23,118,5,16,17,4,70550
2026-07-25,123,1,15,14,3,47950
2026-08-11,138,2,6,6,1,29400
2026-01-24,83,2,35,34,8,768400
2026-01-22,87,2,20,21,5,194250
2023-09-27,83,2,16,16,4,361600
2023-04-13,151,1,7,8,1,44400
2025-01-28,48,3,17,16,4,143600
2023-12-23,49,3,64,62,16,427800
2026-01-24,146,4,47,47,11,366600
2025-02-20,40,4,38,38,9,74100
2024-12-22,101,1,15,16,3,129600
2024-08-07,91,5,4,4,1,38400
2026-05-11,50,2,30,29,7,156600
2024-10-03,49,3,13,13,3,89700
2025-07-18,105,5,16,17,4,318325
2026-05-09,96,3,24,26,6,413400
2023-10-27,64,2,16,15,4,43125
2023-09-05,9,5,17,18,4,91350
2023-10-25,127,6,8,9,2,143775
2024-02-08,139,6,43,43,10,344000
2026-01-21,99,5,26,26,6,209300
2023-12-16,97,6,62,58,15,836650
2023-06-02,149,1,50,56,12,421400
2025-12-05,44,5,2,2,0,14800
2026-01-27,20,6,42,43,10,56975
2026-07-15,127,2,67,70,16,1118250
2024-07-02,49,4,41,37,10,255300
2023-12-27,111,6,12,12,3,206700
2024-11-08,60,6,62,59,15,289100
2025-07-30,79,1,9,-1,2,259200
2023-09-27,128,1,8,8,2,125400
2025-04-07,109,1,5,5,1,40500
2023-06-01,90,3,12,12,3,115200
2025-04-07,112,1,4,4,1,72800
2026-01-07,144,1,21,21,5,139125
2024-04-21,33,1,35,34,8,72250
2023-02-19,79,1,5,5,1,144000
2025-01-28,118,1,58,59,14,244850
2025-04-21,51,4,40,40,10,255000
2024-07-10,18,3,26,26,6,24050
2026-08-12,2,6,3,3,0,16725
2025-11-05,1,1,21,20,5,104000
2025-07-23,112,4,24,25,6,455000
2025-04-06,129,5,8,8,2,123600
2025-07-26,27,4,8,8,2,110200
2025-08-02,83,4,5,5,1,113000
2024-01-22,77,6,50,52,12,1366300
2023-05-06,64,3,28,31,7,89125
2026-07-18,89,2,152,153,38,1281375
2025-07-09,52,3,18,21,4,117075
2023-03-24,62,5,102,95,25,311125
2024-02-08,71,5,13,12,3,34800
2025-04-04,38,5,43,43,10,78475
2026-07-04,13,1,4,4,1,5000
2024-08-05,40,2,17,17,4,33150
2023-07-07,120,4,30,29,7,94250
2025-03-15,97,1,10,11,2,158675
2024-02-18,142,4,16,17,4,142800
2025-04-13,152,5,33,30,8,123000
2026-06-13,41,4,91,90,22,123750
2025-11-27,80,3,36,36,9,1140300
2026-05-10,130,3,51,53,12,1041450
2023-01-13,115,6,30,31,7,85250
2026-02-08,23,5,2,2,0,44550
2023-09-24,114,2,44,42,11,241500
2026-05-02,28,5,10,10,2,203000
2024-08-06,47,3,90,94,22,780200
2024-04-07,104,1,42,43,10,699825
2025-07-23,97,4,8,8,2,115400
2026-07-26,125,4,34,33,8,127875
2026-08-17,85,3,26,25,6,271250
2025-01-22,24,2,34,36,8,809100
2024-12-04,4,2,35,35,8,124250
2025-04-28,128,4,37,36,9,564300
2023-07-11,20,5,11,10,2,13250
2024-06-16,75,4,21,22,5,493900
2024-07-25,114,6,17,19,4,109250
2024-08-14,150,3,29,29,7,131950
2023-08-29,129,5,33,36,8,556200
2024-01-11,59,5,131,111,32,763125
2024-02-08,134,4,10,10,2,117500
2023-01-24,87,5,21,20,5,185000
2025-05-24,120,5,93,87,23,282750
2025-08-09,124,1,17,17,4,88825
2026-01-12,110,5,38,37,9,591075
2023-09-09,152,1,15,15,3,61500
2024-09-24,105,2,35,38,8,711550
2023-03-11,42,1,203,202,50,338350
2025-11-16,120,1,20,22,5,71500
2024-04-20,39,3,42,40,10,53000
2026-03-11,151,2,21,22,5,122100
2026-02-18,114,6,10,10,2,57500
2024-07-30,10,4,61,65,15,245375
2024-01-29,129,5,12,11,3,169950
2026-03-26,105,3,12,12,3,224700
2024-01-28,10,1,37,35,9,132125
2026-02-20,71,2,17,17,4,49300
2024-07-28,56,3,16,15,4,64500
2026-01-30,61,6,19,18,4,52200
2023-12-24,105,5,66,68,16,1273300
2025-03-03,154,1,25,25,6,116875
2024-11-16,19,3,13,14,3,12600
2026-01-04,66,3,79,77,19,308000
2023-01-10,4,5,58,59,14,209450
2025-08-07,122,1,3,3,0,17925
2023-02-24,67,4,23,24,5,82200
2025-06-06,35,3,3,3,0,5100
2025-01-15,59,6,35,34,8,233750
2023-12-03,79,5,34,36,8,1036800
2023-01-02,26,3,14,14,3,258300
2025-04-30,29,6,24,23,6,35075
2023-09-09,44,2,38,39,9,288600
2024-09-19,60,4,15,15,3,73500
2024-08-31,28,5,238,220,59,4466000
2024-11-09,113,2,18,-1,4,73500
2026-03-25,35,6,32,32,8,54400
2025-12-27,132,2,66,69,16,924600
2025-03-26,78,6,11,10,2,268000
2026-08-16,142,4,217,221,54,1856400
2023-04-09,31,5,17,16,4,34000
2025-09-20,83,1,122,108,30,2440800
2024-06-29,135,5,17,16,4,154000
2023-10-30,24,2,3,3,0,67425
2024-04-02,118,2,21,22,5,91300
2024-08-31,6,6,18,18,4,124650
2023-06-28,82,6,14,15,3,522375
2025-06-22,36,2,46,47,11,105750
2024-07-10,46,3,102,102,25,879750
2023-07-08,74,5,25,25,6,757500
2023-09-14,109,1,61,61,15,494100
2026-08-10,30,4,23,22,5,30800
2025-10-09,27,3,10,11,2,151525
2024-04-17,65,2,4,4,1,16100
2024-02-22,95,3,3,3,0,31500
2026-02-25,92,4,13,13,3,141700
2023-12-12,32,1,94,98,23,176400
2024-11-17,146,1,7,7,1,54600
2025-02-09,137,6,29,26,7,117650
2025-05-24,119,1,9,9,2,43425
2023-06-28,113,6,10,10,2,36750
2023-09-03,125,6,9,10,2,38750
2026-04-02,137,1,82,87,20,393675
2026-04-03,154,2,48,44,12,205700
2024-11-13,95,2,15,16,3,168000
2024-08-11,86,5,12,11,3,91300
2024-11-12,7,5,12,11,3,41250
2024-02-07,117,3,295,313,73,1111150
2024-07-31,57,6,29,32,7,204000
2026-01-08,77,5,30,33,7,867075
2024-10-10,24,6,10,8,2,179800
2026-02-17,135,5,27,30,6,288750
2025-07-15,127,5,20,19,5,303525
2025-01-25,74,1,69,62,17,1878600
2025-05-29,89,5,16,17,4,142375
2025-10-18,28,6,8,8,2,162400
2025-02-22,55,2,26,25,6,195625
2023-01-16,106,2,45,44,11,424600
2024-09-15,17,5,26,26,6,23400
2026-08-14,58,6,13,13,3,65975
2023-06-09,119,2,23,21,5,101325
2024-10-15,24,4,71,71,17,1595725
2025-12-18,71,4,51,55,12,159500
2024-10-07,128,2,24,22,6,344850
2023-05-11,47,6,157,151,39,1253300
2023-12-02,104,1,10,10,2,162750
2025-01-24,113,1,61,60,15,220500
2026-01-23,88,2,9,9,2,129375
2024-05-22,53,5,35,36,8,163800
2023-08-17,136,6,36,35,9,425250
2025-07-01,31,3,88,80,22,170000
2024-05-23,97,2,44,49,11,706825
2023-04-15,47,2,43,41,10,340300
2026-03-19,62,4,23,25,5,81875
2026-03-29,13,1,8,8,2,10000
2023-12-09,125,5,33,32,8,124000
2024-11-01,97,1,2,-1,0,28850
2023-09-21,116,3,6,6,1,19650
2024-11-26,128,6,50,48,12,752400
2025-05-13,139,5,32,30,8,240000
2023-05-12,102,2,29,30,7,405000
2026-07-07,120,4,5,5,1,16250
2025-08-23,152,5,15,16,3,65600
2023-01-22,78,5,4,4,1,107200
2026-01-03,45,4,4,4,1,37600
2025-04-13,112,2,15,14,3,254800
2025-10-17,98,4,39,40,9,559000
2025-12-01,107,2,97,93,24,823050
2024-11-06,137,6,36,37,9,167425
2023-05-17,65,4,5,5,1,20125
2026-05-05,122,1,53,53,13,316675
2023-03-11,33,6,41,44,10,93500
2026-05-20,123,4,26,23,6,78775
2024-10-15,106,2,199,200,49,1930000
2023-06-14,76,2,30,31,7,531650
2026-03-01,69,5,20,19,5,51775
2025-07-12,122,5,46,46,11,274850
2026-02-10,153,3,147,136,36,982600
2023-07-08,107,3,14,13,3,115050
2025-05-08,122,5,5,5,1,29875
2023-07-21,2,4,19,20,4,111500
2025-08-16,15,5,38,40,9,36000
2024-05-30,51,1,55,55,13,350625
2023-01-10,36,4,42,43,10,96750
2025-06-01,66,3,65,58,16,232000
2026-08-14,25,2,12,12,3,321600
2024-07-29,84,2,26,27,6,732375
2024-02-15,138,6,32,33,8,161700
2023-12-18,23,6,11,11,2,245025
2023-05-19,52,3,13,13,3,72475
2024-02-03,124,4,16,16,4,83600
2024-07-22,69,1,30,30,7,81750
2023-05-12,14,3,10,9,2,10800
2023-08-13,58,1,15,16,3,81200
2025-05-05,41,2,124,124,31,170500
2023-12-29,60,3,34,35,8,171500
2023-01-08,7,3,35,37,8,138750
2023-11-16,113,3,36,38,9,139650
2023-03-14,25,4,27,28,6,750400
2025-04-20,60,2,12,12,3,58800
2023-09-12,97,1,71,74,17,1067450
2025-05-29,92,5,23,22,5,239800
2023-11-07,92,2,61,62,15,675800
2023-07-26,35,3,9,9,2,15300
2025-04-17,61,4,12,13,3,37700
2026-05-07,15,5,14,15,3,13500
2024-05-21,8,6,49,45,12,231750
2024-12-21,12,2,35,32,8,176000
2023-12-09,68,1,34,35,8,82250
2025-12-19,79,2,27,24,6,691200
2025-08-08,32,6,17,17,4,30600
2025-01-16,4,2,13,12,3,42600
2025-09-08,34,2,14,15,3,18375
2025-02-05,32,5,32,32,8,57600
2025-05-30,88,2,9,9,2,129375
2023-10-13,62,2,15,15,3,49125
2025-12-06,33,2,59,56,14,119000
2026-08-12,49,5,54,56,13,386400
2025-05-08,107,3,3,3,0,26550
2026-02-02,56,2,37,34,9,146200
2025-05-05,86,1,18,18,4,149400
2023-09-03,39,4,26,27,6,35775
2023-12-15,111,2,10,9,2,155025
2026-08-29,22,5,47,48,11,28800
2026-05-23,123,6,22,21,5,71925
2024-05-25,13,3,123,127,30,158750
2024-12-19,76,3,7,7,1,120050
2023-06-14,11,3,22,21,5,132300
2024-08-01,2,2,23,22,5,122650
2023-04-30,25,1,86,84,21,2251200
2024-06-25,137,6,10,10,2,45250
2023-09-16,140,1,138,162,34,716850
2026-03-22,104,4,20,21,5,341775
2024-10-03,27,2,21,20,5,275500
2023-03-29,100,5,21,-1,5,344400
2025-10-25,22,6,21,20,5,12000
2025-12-11,143,2,31,34,7,252450
2024-05-19,119,3,64,59,16,284675
2023-11-07,137,3,9,9,2,40725
2025-03-07,22,2,13,12,3,7200
2026-04-11,142,5,16,16,4,134400
2025-10-10,5,4,80,96,20,422400
2024-10-17,42,1,32,34,8,56950
2024-03-22,99,3,18,19,4,152950
2025-03-07,23,6,19,20,4,445500
2025-07-23,67,4,11,12,2,41100
2024-06-02,119,1,4,4,1,19300
2023-01-01,86,1,53,57,13,473100
2023-09-19,35,5,18,20,4,34000
2025-01-27,18,5,19,18,4,16650
2025-05-30,140,2,20,21,5,92925
2025-07-16,65,6,16,15,4,60375
2023-03-27,71,4,21,-1,5,63800
2025-02-25,49,5,35,37,8,255300
2026-03-21,125,4,9,9,2,34875
2026-02-06,52,6,39,40,9,223000
2026-01-27,75,3,29,27,7,606150
2024-12-01,6,3,18,18,4,124650
2024-09-23,100,5,6,6,1,98400
2023-05-28,121,1,15,17,3,74800
2024-11-18,103,5,39,40,9,598000
2023-12-25,106,5,85,86,21,829900
2025-05-01,102,1,43,46,10,621000
2024-09-01,66,6,83,85,20,340000
2025-04-28,18,6,34,32,8,29600
2026-03-07,132,3,29,32,7,428800
2026-08-27,10,4,103,96,25,362400
2023-12-10,123,5,5,5,1,17125
2024-07-21,50,4,25,24,6,129600
2023-12-18,143,6,32,33,8,245025
2025-07-07,97,5,30,29,7,418325
2025-05-15,38,6,28,31,7,56575
2025-02-27,135,4,24,25,6,240625
2023-11-27,138,4,10,10,2,49000
2026-06-08,55,5,24,25,6,195625
2025-03-12,57,5,16,16,4,102000
2025-06-09,148,2,4,4,1,29000
2024-10-25,74,4,10,10,2,303000
2025-01-17,121,6,106,100,26,440000
2024-01-10,59,4,45,44,11,302500
2024-08-06,83,2,12,11,3,248600
2024-02-19,58,1,20,23,5,116725
2023-05-28,28,4,119,115,29,2334500
2025-06-21,106,6,33,29,8,279850
2026-01-02,113,2,6,5,1,18375
2025-02-18,94,1,12,12,3,90900
2026-03-09,67,4,15,14,3,47950
2026-01-23,150,1,13,12,3,54600
2025-02-11,50,6,61,56,15,302400
2026-07-13,65,3,31,28,7,112700
2026-08-10,88,5,12,11,3,158125
2024-09-30,94,5,98,92,24,696900
2024-07-14,88,2,12,12,3,172500
2025-09-11,7,6,29,28,7,105000
2025-01-03,151,2,43,48,10,266400
2023-09-30,105,5,61,62,15,1160950
2025-02-13,50,6,15,13,3,70200
2024-12-10,75,2,39,38,9,853100
2025-09-04,49,3,36,37,9,255300
2024-10-04,89,6,5,5,1,41875
2023-03-31,69,4,35,39,8,106275
2025-01-09,117,3,21,20,5,71000
2023-09-03,42,3,3,3,0,5025
2025-05-07,142,2,28,28,7,235200
2024-09-15,154,1,76,80,19,374000
2026-01-16,85,1,7,7,1,75950
2025-08-01,51,6,4,4,1,25500
2025-04-18,126,1,22,20,5,73500
2023-03-15,150,6,53,54,13,245700
2026-03-02,62,5,42,41,10,134275
2026-05-27,134,4,52,54,13,634500
2025-03-12,122,2,82,85,20,507875
2023-03-19,85,1,65,57,16,618450
2025-03-31,106,1,44,42,11,405300
2026-08-03,24,5,94,92,23,2067700
2024-04-04,26,1,8,7,2,129150
2025-03-31,57,4,18,17,4,108375
2023-12-26,76,6,25,25,6,428750
2025-03-08,62,3,6,6,1,19650
2026-07-21,106,6,24,23,6,221950
2024-07-11,138,1,123,128,30,627200
2024-06-22,82,2,26,24,6,835800
2024-06-19,139,3,40,40,10,320000
2023-04-07,112,5,13,12,3,218400
2024-06-09,129,2,37,35,9,540750
2023-09-26,121,1,16,17,4,74800
2025-04-07,129,1,43,43,10,664350
2026-07-16,154,3,6,6,1,28050
2023-07-31,88,4,60,58,15,833750
2023-11-02,42,1,45,50,11,83750
2026-06-20,24,4,42,41,10,921475
2025-08-18,148,1,37,32,9,232000
2023-12-13,100,5,14,14,3,229600
2026-02-17,92,6,10,10,2,109000
2023-02-21,150,4,11,11,2,50050
2024-07-10,51,2,28,32,7,204000
2023-10-01,31,6,50,52,12,110500
2023-04-05,60,5,17,17,4,83300
2025-10-25,42,3,8,9,2,15075
2024-07-12,102,4,126,127,31,1714500
2025-06-05,149,5,36,37,9,278425
2025-02-28,70,6,27,28,6,105000
2025-11-11,98,5,14,14,3,195650
2025-12-03,10,6,12,11,3,41525
2024-01-17,138,3,259,271,64,1327900
2026-04-26,102,1,51,51,12,688500
2026-04-23,7,4,291,291,72,1091250
2023-07-29,100,3,48,50,12,820000
2025-01-18,78,2,5,6,1,160800
2026-04-30,44,6,21,21,5,155400
2023-07-01,123,3,20,21,5,71925
2025-01-03,38,2,8,7,2,12775
2023-08-23,26,1,8,8,2,147600
2024-04-13,45,3,38,36,9,338400
2026-06-16,149,4,19,18,4,135450
2025-02-04,12,4,4,4,1,22000
2025-09-27,123,1,7,8,1,27400
2024-08-09,15,5,13,14,3,12600
2025-09-22,100,2,57,52,14,852800
2023-02-25,75,4,12,12,3,269400
2023-11-16,93,5,24,24,6,178800
2026-03-31,107,6,169,179,42,1584150
2026-07-31,143,4,6,6,1,44550
2025-04-28,100,1,9,10,2,164000
2023-12-25,126,6,32,30,8,110250
2024-08-31,36,5,30,29,7,65250
2023-10-23,129,2,27,27,6,417150
2026-05-25,21,3,17,19,4,18525
2026-02-19,145,1,63,65,15,521625
2024-02-08,88,3,16,16,4,230000
2026-08-06,40,4,61,62,15,120900
2026-02-10,33,5,13,14,3,29750
2023-07-01,3,4,45,48,11,253200
2024-06-11,107,1,3,3,0,26550
2023-10-01,60,5,10,10,2,49000
2024-09-02,7,5,19,16,4,60000
2025-09-19,130,1,2,2,0,39300
2024-09-20,151,2,27,24,6,133200
2025-07-25,83,3,2,2,0,45200
2023-03-05,52,4,29,29,7,161675
2025-04-23,136,5,32,32,8,388800
2023-10-15,75,3,49,42,12,942900
2025-02-07,6,1,6,6,1,41550
2025-10-07,79,2,32,-1,8,1008000
2023-10-15,5,2,4,4,1,17600
2025-05-08,28,1,6,5,1,101500
2024-08-10,42,4,28,26,7,43550
2024-06-05,45,6,43,43,10,404200
2026-03-04,83,2,46,-1,11,1017000
2024-11-28,86,6,30,32,7,265600
2025-04-14,103,5,35,35,8,523250
2023-01-11,62,5,22,21,5,68775
2023-12-24,82,2,33,35,8,1218875
2026-01-11,2,3,17,17,4,94775
2026-06-26,102,3,43,48,10,648000
2024-10-21,114,2,8,8,2,46000
2024-12-17,58,2,26,28,6,142100
2024-04-24,126,5,7,7,1,25725
2026-04-29,133,2,22,21,5,173775
2023-01-07,45,4,24,23,6,216200
2023-01-19,70,4,24,24,6,90000
2024-09-19,96,3,24,23,6,365700
2025-10-01,28,2,16,14,4,284200
2026-06-19,80,1,20,20,5,633500
2025-06-20,58,6,15,17,3,86275
2026-01-02,33,3,20,20,5,42500
2026-05-14,49,1,101,108,25,745200
2024-02-26,109,2,40,42,10,340200
2026-02-03,58,1,43,42,10,213150
2026-08-10,113,6,16,17,4,62475
2024-12-15,133,5,42,44,10,364100
2024-12-26,3,6,47,45,11,237375
2026-06-27,53,4,38,36,9,163800
2024-10-25,21,1,3,3,0,2925
2026-01-30,147,6,53,58,13,420500
2025-12-16,14,6,9,9,2,10800
2023-04-10,65,2,17,18,4,72450
2024-08-09,125,3,105,109,26,422375
2023-01-12,13,6,40,41,10,51250
2025-08-28,2,1,4,4,1,22300
2025-12-06,70,2,44,43,11,161250
2026-02-20,140,6,34,36,8,159300
2024-02-20,91,2,17,18,4,172800
2025-03-21,36,4,9,10,2,22500
2025-02-21,66,4,37,35,9,140000
2025-12-11,117,3,8,8,2,28400
2023-01-23,13,2,9,8,2,10000
2026-03-05,144,1,16,-1,4,99375
2026-01-01,90,1,33,33,8,316800
2024-01-18,86,6,11,12,2,99600
2023-02-28,57,6,36,38,9,242250
2025-02-06,9,6,2,2,0,10150
2024-09-09,93,1,5,5,1,37250
2023-11-23,4,6,19,18,4,63900
2025-02-21,31,6,17,17,4,36125
2024-12-26,45,2,49,49,12,460600
2025-11-01,29,3,43,50,10,76250
2024-01-19,32,2,87,92,21,165600
2024-12-29,17,6,36,37,9,33300
2025-09-27,112,1,11,11,2,200200
2024-09-29,66,6,11,11,2,44000
2025-10-26,145,6,44,43,11,345075
2024-02-02,92,6,8,8,2,87200
2024-11-28,145,1,49,55,12,441375
2024-03-10,100,4,178,200,44,3280000
2025-05-08,145,3,33,-1,8,256800
2025-09-07,138,5,118,126,29,617400
2026-08-06,27,5,9,10,2,137750
2025-01-21,2,6,41,48,10,267600
2025-03-12,54,1,25,25,6,221875
2023-09-28,135,6,92,94,23,904750
2025-08-09,122,1,14,14,3,83650
2026-07-07,152,4,61,62,15,254200
2026-03-30,95,3,9,9,2,94500
2023-07-09,92,2,22,24,5,261600
2024-01-27,129,3,33,32,8,494400
2025-12-14,119,2,11,10,2,48250
2025-03-26,151,4,60,56,15,310800
2023-06-19,50,4,12,12,3,64800
2024-10-12,67,3,24,23,6,78775
2023-09-03,115,2,55,56,13,154000
2026-07-20,113,2,8,8,2,29400
2023-03-11,47,3,54,51,13,423300
2023-08-08,29,3,6,6,1,9150
2025-08-02,36,1,3,3,0,6750
2023-12-16,126,4,11,11,2,40425
2023-02-05,88,4,28,29,7,416875
2026-08-25,57,2,63,68,15,433500
2026-06-29,141,2,8,8,2,35000
2025-09-06,1,4,11,11,2,57200
2024-03-12,41,2,4,4,1,5500
2023-01-06,114,4,10,9,2,51750
2023-09-04,74,5,20,20,5,606000
2025-11-01,62,4,17,18,4,58950
2024-11-24,46,2,17,17,4,146625
2024-05-21,146,3,11,10,2,78000
2024-10-19,34,4,32,30,8,36750
2026-03-28,76,6,20,18,5,308700
2024-01-20,132,6,194,-1,48,2492400
2023-06-19,72,4,21,19,5,72675
2025-06-24,138,6,62,58,15,284200
2024-05-29,138,2,248,257,62,1259300
2024-07-06,40,2,29,26,7,50700
2024-11-09,122,4,135,140,33,836500
2025-06-10,24,6,19,19,4,427025
2023-02-14,49,6,45,45,11,310500
2025-07-04,34,3,3,3,0,3675
2025-08-09,102,4,78,82,19,1107000
2026-06-20,123,5,3,3,0,10275
2026-03-18,32,4,61,63,15,113400
2023-04-10,47,5,10,10,2,83000
2024-01-03,40,4,24,22,6,42900
2023-10-08,88,6,12,12,3,172500
2023-04-20,137,2,62,67,15,303175
2026-07-27,127,3,22,20,5,319500
2024-08-22,104,3,87,92,21,1497300
2024-02-23,18,1,9,9,2,8325
2023-05-30,62,4,53,56,13,183400
2026-02-28,7,3,26,25,6,93750
2025-03-18,91,2,67,71,16,681600
2023-01-11,109,5,109,120,27,972000
2026-04-06,26,2,15,15,3,276750
2024-04-03,87,4,1,1,0,9250
2023-01-13,113,5,62,59,15,216825
2024-11-27,54,1,18,19,4,168625
2023-04-23,82,3,7,8,1,278600
2024-03-26,107,4,89,87,22,769950
2025-11-17,32,5,34,34,8,61200
2024-01-18,29,6,22,22,5,33550
2023-07-13,81,4,17,18,4,554850
2025-05-28,47,4,5,5,1,41500
2025-09-07,72,3,5,5,1,19125
2024-11-09,70,4,4,4,1,15000
2025-07-11,36,3,11,10,2,22500
2024-10-04,71,6,30,29,7,84100
2025-08-02,93,4,73,68,18,506600
2023-07-06,55,6,14,14,3,109550
2023-09-30,15,6,45,49,11,44100
2026-02-14,74,1,20,20,5,606000
2024-03-26,79,2,13,13,3,374400
2023-10-26,80,4,19,18,4,570150
2024-03-06,18,2,70,62,17,57350
2025-09-13,98,3,12,12,3,167700
2023-04-23,83,5,32,31,8,700600
2023-01-05,26,5,38,43,9,793350
2023-05-09,91,6,63,61,15,585600
2024-08-16,3,4,7,7,1,36925
2026-08-21,24,5,157,163,39,3663425
2024-01-02,36,5,17,16,4,36000
2025-05-23,131,4,15,16,3,144000
2023-07-27,152,3,32,33,8,135300
2026-05-25,9,1,7,7,1,35525
2024-11-24,63,6,7,7,1,21350
2025-01-23,64,6,14,14,3,40250
2025-07-21,40,5,57,58,14,113100
2025-03-10,2,1,24,23,6,128225
2023-11-02,102,3,9,10,2,135000
2023-03-04,17,2,25,27,6,24300
2025-08-21,27,2,10,10,2,137750
2024-09-28,106,2,1,1,0,9650
2026-03-14,44,2,34,33,8,244200
2025-02-15,32,4,6,6,1,10800
2025-06-07,145,3,15,17,3,136425
2026-03-27,126,5,40,40,10,147000
2025-07-01,52,1,6,-1,1,27875
2023-06-06,120,2,19,19,4,61750
2026-08-06,88,5,12,12,3,172500
2025-01-17,128,5,6,6,1,94050
2024-06-29,115,4,11,11,2,30250
2025-05-12,82,4,204,196,51,6825700
2026-07-09,58,5,14,14,3,71050
2023-04-16,20,2,28,-1,7,38425
2023-12-04,139,2,68,68,17,544000
2026-07-24,63,3,6,6,1,18300
2023-09-19,1,6,30,31,7,161200
2024-09-28,136,3,31,35,7,425250
2024-03-24,92,5,30,31,7,337900
2026-01-06,143,4,15,16,3,118800
2024-06-28,74,5,218,237,54,7181100
2024-07-25,75,3,5,5,1,112250
2023-09-03,23,4,8,9,2,200475
2023-06-07,94,2,28,31,7,234825
2025-03-07,33,2,17,17,4,36125
2026-03-17,26,1,29,25,7,461250
2024-09-25,57,4,171,157,42,1000875
2026-02-04,34,4,11,10,2,12250
2023-06-01,99,1,4,4,1,32200
2023-10-25,110,6,6,6,1,95850
2024-03-10,76,1,7,7,1,120050
2026-05-30,23,6,24,25,6,556875
2023-06-06,3,4,8,8,2,42200
2025-03-03,27,3,21,21,5,289275
2023-12-16,62,1,46,44,11,144100
2024-11-23,154,2,17,17,4,79475
2024-03-20,152,5,13,11,3,45100
2024-07-14,14,5,7,7,1,8400
2023-07-13,69,3,49,44,12,119900
2023-05-16,71,2,44,45,11,130500
2024-06-05,19,1,9,9,2,8100
2025-12-02,138,5,9,9,2,44100
2026-06-22,135,6,10,10,2,96250
2023-06-13,84,4,36,37,9,1003625
2024-10-04,152,3,15,-1,3,57400
2024-01-13,152,1,38,37,9,151700
2023-12-24,61,4,127,131,31,379900
2024-07-04,38,4,11,10,2,18250
2025-08-19,78,2,7,7,1,187600
2026-03-09,139,2,4,4,1,32000
2026-02-15,144,2,82,89,20,589625
2026-03-06,42,1,9,9,2,15075
2024-01-12,79,2,60,59,15,1699200
2024-08-13,149,4,53,53,13,398825
2026-04-02,6,1,21,20,5,138500
2023-03-01,18,5,12,11,3,10175
2024-03-25,47,6,119,115,29,954500
2025-07-25,17,3,374,341,93,306900
2023-10-06,121,3,38,-1,9,171600
2025-04-22,116,1,5,5,1,16375
2023-04-22,90,3,4,4,1,38400
2025-02-14,119,5,27,27,6,130275
2023-05-30,77,4,4,4,1,105100
2023-01-28,127,4,27,27,6,431325
2026-05-22,25,3,102,100,25,2680000
2024-02-23,16,3,43,44,10,26400
2023-01-29,9,1,75,78,18,395850
2023-09-30,52,5,21,21,5,117075
2025-05-28,83,5,14,14,3,316400
2023-04-11,149,5,45,42,11,316050
2024-07-26,9,3,10,9,2,45675
2023-10-25,75,2,28,28,7,628600
2026-01-10,77,2,77,81,19,2128275
2023-10-13,146,1,30,30,7,234000
2023-12-09,146,4,10,10,2,78000
2024-12-16,55,6,8,8,2,62600
2023-03-04,79,4,17,17,4,489600
2025-04-29,117,6,71,-1,17,248500
2023-12-23,97,4,200,199,50,2870575
2025-12-04,143,3,6,6,1,44550
2026-05-31,36,2,12,13,3,29250
2023-01-19,31,5,379,364,94,773500
2024-08-10,117,5,41,41,10,145550
2025-12-08,24,5,5,5,1,112375
2024-12-10,121,2,24,-1,6,101200
2025-08-27,78,5,20,21,5,562800
2025-02-22,2,1,25,24,6,133800
2025-04-07,65,3,125,132,31,531300
2025-09-21,21,6,41,41,10,39975
2025-05-28,38,2,66,66,16,120450
2025-12-08,51,5,26,24,6,153000
2023-10-04,12,2,5,5,1,27500
2026-08-25,72,3,25,23,6,87975
2024-05-07,148,3,32,26,8,188500
2025-04-28,11,5,12,12,3,75600
2023-08-11,94,1,15,14,3,106050
2024-05-13,127,2,292,312,73,4984200
2023-09-01,47,6,2,2,0,16600
2026-01-08,129,4,27,25,6,386250
2023-10-31,150,6,7,7,1,31850
2024-09-01,34,5,15,17,3,20825
2025-02-18,124,5,11,11,2,57475
2025-07-11,32,3,21,22,5,39600
2025-05-19,23,2,20,20,5,445500
2024-03-29,134,5,6,6,1,70500
2026-07-05,116,2,78,71,19,232525
2025-01-16,112,4,26,28,6,509600
2025-11-13,137,4,42,47,10,212675
2024-01-14,121,3,104,100,26,440000
2023-09-21,127,5,18,19,4,303525
2025-07-30,15,1,9,9,2,8100
2025-03-18,129,2,55,57,13,880650
2025-01-13,19,6,25,24,6,21600
2023-04-03,73,3,30,29,7,815625
2024-04-01,108,2,40,35,10,658875
