id_note,id_eleve,matiere,note,trimestre
N035211,E0353,francais,9.97,1
N035212,E0353,sciences,8.39,1
N035213,E0353,anglais,8.42,1
N035214,E0353,histoire_geographie,10.37,1
N035220,E0353,maths,7.07,2
N035221,E0353,francais,7.32,2
N035222,E0353,sciences,10.13,2
N035223,E0353,anglais,7.88,2
N035224,E0353,histoire_geographie,8.41,2
N035230,E0353,maths,6.77,3
N035231,E0353,francais,10.03,3
N035232,E0353,sciences,6.82,3
N035233,E0353,anglais,8.48,3
N035234,E0353,histoire_geographie,9.09,3
N035310,E0354,maths,14.29,1
N035311,E0354,francais,14.26,1
N035312,E0354,sciences,15.01,1
N035313,E0354,anglais,13.34,1
N035314,E0354,histoire_geographie,14.45,1
N035320,E0354,maths,14.09,2
N035321,E0354,francais,12.94,2
N035322,E0354,sciences,13.31,2
N035323,E0354,anglais,14.76,2
N035324,E0354,histoire_geographie,15.43,2
N035330,E0354,maths,12.39,3
N035331,E0354,francais,14.05,3
N035332,E0354,sciences,14.02,3
N035333,E0354,anglais,12.93,3
N035334,E0354,histoire_geographie,14.44,3
N035410,E0355,maths,13.77,1
N035411,E0355,francais,14.45,1
N035412,E0355,sciences,14.06,1
N035413,E0355,anglais,15.03,1
N035414,E0355,histoire_geographie,13.83,1
N035420,E0355,maths,13.43,2
N035421,E0355,francais,15.27,2
N035422,E0355,sciences,13.25,2
N035423,E0355,anglais,14.59,2
N035424,E0355,histoire_geographie,15.27,2
N035430,E0355,maths,14.55,3
N035431,E0355,francais,12.28,3
N035432,E0355,sciences,13.95,3
N035433,E0355,anglais,14.36,3
N035434,E0355,histoire_geographie,16.31,3
N035510,E0356,maths,9.75,1
N035511,E0356,francais,11.12,1
N035512,E0356,sciences,9.58,1
N035513,E0356,anglais,8.95,1
N035514,E0356,histoire_geographie,10.91,1
N035520,E0356,maths,8.57,2
N035521,E0356,francais,10.84,2
N035522,E0356,sciences,9.43,2
N035523,E0356,anglais,10.97,2
N035524,E0356,histoire_geographie,10.18,2
N035530,E0356,maths,8.46,3
N035531,E0356,francais,10.62,3
N035532,E0356,sciences,9.5,3
N035533,E0356,anglais,10.09,3
N035534,E0356,histoire_geographie,11.75,3
N035610,E0357,maths,11.57,1
N035611,E0357,francais,14.46,1
N035612,E0357,sciences,11.54,1
N035613,E0357,anglais,11.41,1
N035614,E0357,histoire_geographie,14.65,1
N035620,E0357,maths,12.02,2
N035621,E0357,francais,13.85,2
N035622,E0357,sciences,13.81,2
N035623,E0357,anglais,13.97,2
N035624,E0357,histoire_geographie,15.82,2
N035630,E0357,maths,12.24,3
N035631,E0357,francais,15.48,3
N035632,E0357,sciences,13.67,3
N035633,E0357,anglais,13.22,3
N035634,E0357,histoire_geographie,12.83,3
N035710,E0358,maths,14.19,1
N035711,E0358,francais,13.2,1
N035712,E0358,sciences,13.88,1
N035713,E0358,anglais,13.39,1
N035714,E0358,histoire_geographie,15.94,1
N035720,E0358,maths,14.85,2
N035721,E0358,francais,13.9,2
N035722,E0358,sciences,12.92,2
N035723,E0358,anglais,13.11,2
N035724,E0358,histoire_geographie,17.23,2
N035730,E0358,maths,12.79,3
N035731,E0358,francais,14.72,3
N035732,E0358,sciences,14.32,3
N035733,E0358,anglais,13.93,3
N035734,E0358,histoire_geographie,13.76,3
N035810,E0359,maths,12.32,1
N035811,E0359,francais,11.51,1
N035812,E0359,sciences,11.34,1
N035813,E0359,anglais,11.51,1
N035814,E0359,histoire_geographie,13.95,1
N035820,E0359,maths,12.01,2
N035821,E0359,francais,10.86,2
N035822,E0359,sciences,10.8,2
N035823,E0359,anglais,11.64,2
N035824,E0359,histoire_geographie,12.57,2
N035830,E0359,maths,9.59,3
N035831,E0359,francais,11.33,3
N035832,E0359,sciences,11.76,3
N035833,E0359,anglais,11.05,3
N035834,E0359,histoire_geographie,14.14,3
N035910,E0360,maths,9.87,1
N035911,E0360,francais,11.79,1
N035912,E0360,sciences,11.8,1
N035913,E0360,anglais,11.07,1
N035914,E0360,histoire_geographie,11.87,1
N035920,E0360,maths,9.94,2
N035921,E0360,francais,13.01,2
N035922,E0360,sciences,8.93,2
N035923,E0360,anglais,11.42,2
N035924,E0360,histoire_geographie,9.56,2
N035930,E0360,maths,9.77,3
N035931,E0360,francais,11.35,3
N035932,E0360,sciences,11.24,3
N035933,E0360,anglais,11.21,3
N035934,E0360,histoire_geographie,11.39,3
N036010,E0361,maths,12.05,1
N036011,E0361,francais,12.4,1
N036012,E0361,sciences,10.92,1
N036013,E0361,anglais,11.21,1
N036014,E0361,histoire_geographie,13.27,1
N036020,E0361,maths,9.36,2
N036021,E0361,francais,12.78,2
N036022,E0361,sciences,11.18,2
N036023,E0361,anglais,11.63,2
N036024,E0361,histoire_geographie,11.96,2
N036030,E0361,maths,12.31,3
N036031,E0361,francais,11.17,3
N036032,E0361,sciences,11.07,3
N036033,E0361,anglais,10.89,3
N036034,E0361,histoire_geographie,11.05,3
N036110,E0362,maths,9.52,1
N036111,E0362,francais,11.63,1
N036112,E0362,sciences,14.0,1
N036113,E0362,anglais,12.17,1
N036114,E0362,histoire_geographie,11.79,1
N036120,E0362,maths,10.15,2
N036121,E0362,francais,12.2,2
N036122,E0362,sciences,10.45,2
N036123,E0362,anglais,10.75,2
N036124,E0362,histoire_geographie,10.92,2
N036130,E0362,maths,12.06,3
N036131,E0362,francais,12.4,3
N036132,E0362,sciences,10.99,3
N036133,E0362,anglais,10.44,3
N036134,E0362,histoire_geographie,13.7,3
N036210,E0363,maths,13.9,1
N036211,E0363,francais,15.86,1
N036212,E0363,sciences,15.76,1
N036213,E0363,anglais,16.47,1
N036214,E0363,histoire_geographie,14.33,1
N036220,E0363,maths,12.4,2
N036221,E0363,francais,15.41,2
N036222,E0363,sciences,13.3,2
N036223,E0363,anglais,11.7,2
N036224,E0363,histoire_geographie,14.98,2
N036230,E0363,maths,13.4,3
N036231,E0363,francais,14.88,3
N036232,E0363,sciences,15.77,3
N036233,E0363,anglais,16.97,3
N036234,E0363,histoire_geographie,15.31,3
N036310,E0364,maths,6.68,1
N036311,E0364,francais,9.43,1
N036312,E0364,sciences,8.06,1
N036313,E0364,anglais,7.45,1
N036314,E0364,histoire_geographie,9.22,1
N036320,E0364,maths,7.68,2
N036321,E0364,francais,8.51,2
N036322,E0364,sciences,8.11,2
N036323,E0364,anglais,7.6,2
N036324,E0364,histoire_geographie,9.3,2
N036330,E0364,maths,7.22,3
N036331,E0364,francais,9.02,3
N036332,E0364,sciences,6.7,3
N036333,E0364,anglais,7.82,3
N036334,E0364,histoire_geographie,11.36,3
N036410,E0365,maths,11.22,1
N036411,E0365,francais,11.13,1
N036412,E0365,sciences,12.19,1
N036413,E0365,anglais,12.65,1
N036414,E0365,histoire_geographie,12.81,1
N036420,E0365,maths,10.07,2
N036421,E0365,francais,11.84,2
N036422,E0365,sciences,11.6,2
N036423,E0365,anglais,10.01,2
N036424,E0365,histoire_geographie,11.51,2
N036430,E0365,maths,12.14,3
N036431,E0365,francais,8.97,3
N036432,E0365,sciences,12.54,3
N036433,E0365,anglais,9.55,3
N036434,E0365,histoire_geographie,13.03,3
N036510,E0366,maths,7.38,1
N036511,E0366,francais,9.8,1
N036512,E0366,sciences,11.21,1
N036513,E0366,anglais,9.3,1
N036514,E0366,histoire_geographie,10.48,1
N036520,E0366,maths,9.77,2
N036521,E0366,francais,8.97,2
N036522,E0366,sciences,9.42,2
N036523,E0366,anglais,8.28,2
N036524,E0366,histoire_geographie,11.23,2
N036530,E0366,maths,7.75,3
N036531,E0366,francais,8.18,3
N036532,E0366,sciences,8.73,3
N036533,E0366,anglais,9.37,3
N036534,E0366,histoire_geographie,7.94,3
N036610,E0367,maths,15.08,1
N036611,E0367,francais,16.19,1
N036612,E0367,sciences,18.23,1
N036613,E0367,anglais,17.04,1
N036614,E0367,histoire_geographie,17.29,1
N036620,E0367,maths,13.83,2
N036621,E0367,francais,13.74,2
N036622,E0367,sciences,16.21,2
N036623,E0367,anglais,15.56,2
N036624,E0367,histoire_geographie,16.82,2
N036630,E0367,maths,14.01,3
N036631,E0367,francais,18.13,3
N036632,E0367,sciences,15.89,3
N036633,E0367,anglais,16.34,3
N036634,E0367,histoire_geographie,16.5,3
N036710,E0368,maths,8.33,1
N036711,E0368,francais,9.9,1
N036712,E0368,sciences,11.23,1
N036713,E0368,anglais,9.86,1
N036714,E0368,histoire_geographie,11.17,1
N036720,E0368,maths,10.43,2
N036721,E0368,francais,9.95,2
N036722,E0368,sciences,9.79,2
N036723,E0368,anglais,12.67,2
N036724,E0368,histoire_geographie,15.09,2
N036730,E0368,maths,6.65,3
N036731,E0368,francais,9.62,3
N036732,E0368,sciences,11.17,3
N036733,E0368,anglais,-3.0,3
N036734,E0368,histoire_geographie,12.99,3
N036810,E0369,maths,10.88,1
N036811,E0369,francais,11.6,1
N036812,E0369,sciences,7.97,1
N036813,E0369,anglais,10.33,1
N036814,E0369,histoire_geographie,9.69,1
N036820,E0369,maths,10.86,2
N036821,E0369,francais,9.84,2
N036822,E0369,sciences,9.3,2
N036823,E0369,anglais,9.5,2
N036824,E0369,histoire_geographie,10.78,2
N036830,E0369,maths,10.78,3
N036831,E0369,francais,8.78,3
N036832,E0369,sciences,9.19,3
N036833,E0369,anglais,10.49,3
N036834,E0369,histoire_geographie,9.19,3
N036910,E0370,maths,9.67,1
N036911,E0370,francais,13.1,1
N036912,E0370,sciences,13.39,1
N036913,E0370,anglais,9.66,1
N036914,E0370,histoire_geographie,11.79,1
N036920,E0370,maths,11.74,2
N036921,E0370,francais,11.8,2
N036922,E0370,sciences,9.71,2
N036923,E0370,anglais,11.58,2
N036924,E0370,histoire_geographie,10.17,2
N036930,E0370,maths,13.76,3
N036931,E0370,francais,12.08,3
N036932,E0370,sciences,14.33,3
N036933,E0370,anglais,12.58,3
N036934,E0370,histoire_geographie,11.32,3
N037010,E0371,maths,9.64,1
N037011,E0371,francais,11.08,1
N037012,E0371,sciences,12.47,1
N037013,E0371,anglais,11.42,1
N037014,E0371,histoire_geographie,14.81,1
N037020,E0371,maths,9.76,2
N037021,E0371,francais,12.81,2
N037022,E0371,sciences,10.6,2
N037023,E0371,anglais,10.95,2
N037024,E0371,histoire_geographie,12.92,2
N037030,E0371,maths,10.28,3
N037031,E0371,francais,12.1,3
N037032,E0371,sciences,12.22,3
N037033,E0371,anglais,12.08,3
N037034,E0371,histoire_geographie,13.27,3
N037110,E0372,maths,9.76,1
N037111,E0372,francais,11.03,1
N037112,E0372,sciences,11.04,1
N037113,E0372,anglais,12.81,1
N037114,E0372,histoire_geographie,11.9,1
N037120,E0372,maths,10.31,2
N037121,E0372,francais,9.39,2
N037122,E0372,sciences,12.36,2
N037123,E0372,anglais,7.94,2
N037124,E0372,histoire_geographie,12.46,2
N037130,E0372,maths,10.34,3
N037131,E0372,francais,8.28,3
N037132,E0372,sciences,8.16,3
N037133,E0372,anglais,9.88,3
N037134,E0372,histoire_geographie,8.83,3
N037210,E0373,maths,8.35,1
N037211,E0373,francais,7.76,1
N037212,E0373,sciences,7.97,1
N037213,E0373,anglais,8.24,1
N037214,E0373,histoire_geographie,9.87,1
N037220,E0373,maths,9.26,2
N037221,E0373,francais,10.0,2
N037222,E0373,sciences,8.49,2
N037223,E0373,anglais,9.96,2
N037224,E0373,histoire_geographie,10.4,2
N037230,E0373,maths,6.81,3
N037231,E0373,francais,9.37,3
N037232,E0373,sciences,8.66,3
N037233,E0373,anglais,7.9,3
N037234,E0373,histoire_geographie,11.5,3
N037310,E0374,maths,14.76,1
N037311,E0374,francais,16.35,1
N037312,E0374,sciences,17.51,1
N037313,E0374,anglais,14.31,1
N037314,E0374,histoire_geographie,18.68,1
N037320,E0374,maths,17.79,2
N037321,E0374,francais,15.94,2
N037322,E0374,sciences,15.65,2
N037323,E0374,anglais,16.37,2
N037324,E0374,histoire_geographie,16.14,2
N037330,E0374,maths,15.04,3
N037331,E0374,francais,15.34,3
N037332,E0374,sciences,15.59,3
N037333,E0374,anglais,14.26,3
N037334,E0374,histoire_geographie,17.78,3
N037410,E0375,maths,11.81,1
N037411,E0375,francais,12.46,1
N037412,E0375,sciences,11.32,1
N037413,E0375,anglais,13.25,1
N037414,E0375,histoire_geographie,14.15,1
N037420,E0375,maths,12.83,2
N037421,E0375,francais,11.77,2
N037422,E0375,sciences,11.41,2
N037423,E0375,anglais,11.8,2
N037424,E0375,histoire_geographie,13.4,2
N037430,E0375,maths,16.24,3
N037431,E0375,francais,13.1,3
N037432,E0375,sciences,13.46,3
N037433,E0375,anglais,11.31,3
N037434,E0375,histoire_geographie,13.84,3
N037510,E0376,maths,6.74,1
N037511,E0376,francais,10.02,1
N037512,E0376,sciences,8.98,1
N037513,E0376,anglais,8.75,1
N037514,E0376,histoire_geographie,12.3,1
N037520,E0376,maths,10.53,2
N037521,E0376,francais,11.24,2
N037522,E0376,sciences,7.77,2
N037523,E0376,anglais,10.13,2
N037524,E0376,histoire_geographie,10.19,2
N037530,E0376,maths,9.79,3
N037531,E0376,francais,9.97,3
N037532,E0376,sciences,9.62,3
N037533,E0376,anglais,7.12,3
N037534,E0376,histoire_geographie,9.41,3
N037610,E0377,maths,10.91,1
N037611,E0377,francais,12.96,1
N037612,E0377,sciences,11.22,1
N037613,E0377,anglais,10.77,1
N037614,E0377,histoire_geographie,11.96,1
N037620,E0377,maths,11.15,2
N037621,E0377,francais,10.55,2
N037622,E0377,sciences,11.23,2
N037623,E0377,anglais,12.58,2
N037624,E0377,histoire_geographie,12.97,2
N037630,E0377,maths,12.93,3
N037631,E0377,francais,10.88,3
N037632,E0377,sciences,11.79,3
N037633,E0377,anglais,10.54,3
N037634,E0377,histoire_geographie,12.23,3
N037710,E0378,maths,9.93,1
N037711,E0378,francais,11.13,1
N037712,E0378,sciences,11.22,1
N037713,E0378,anglais,9.67,1
N037714,E0378,histoire_geographie,11.61,1
N037720,E0378,maths,9.96,2
N037721,E0378,francais,11.71,2
N037722,E0378,sciences,10.33,2
N037723,E0378,anglais,9.82,2
N037724,E0378,histoire_geographie,10.48,2
N037730,E0378,maths,10.74,3
N037731,E0378,francais,10.5,3
N037732,E0378,sciences,12.1,3
N037733,E0378,anglais,10.61,3
N037734,E0378,histoire_geographie,11.53,3
N037810,E0379,maths,9.82,1
N037811,E0379,francais,12.32,1
N037812,E0379,sciences,12.89,1
N037813,E0379,anglais,8.85,1
N037814,E0379,histoire_geographie,11.86,1
N037820,E0379,maths,12.16,2
N037821,E0379,francais,11.79,2
N037822,E0379,sciences,8.44,2
N037823,E0379,anglais,10.38,2
N037824,E0379,histoire_geographie,11.63,2
N037830,E0379,maths,12.39,3
N037831,E0379,francais,10.81,3
N037832,E0379,sciences,13.24,3
N037833,E0379,anglais,10.96,3
N037834,E0379,histoire_geographie,15.48,3
N037910,E0380,maths,15.27,1
N037911,E0380,francais,13.29,1
N037912,E0380,sciences,14.72,1
N037913,E0380,anglais,13.68,1
N037914,E0380,histoire_geographie,15.73,1
N037920,E0380,maths,13.54,2
N037921,E0380,francais,14.54,2
N037922,E0380,sciences,17.84,2
N037923,E0380,anglais,14.26,2
N037924,E0380,histoire_geographie,16.24,2
N037930,E0380,maths,14.06,3
N037931,E0380,francais,14.04,3
N037932,E0380,sciences,15.57,3
N037933,E0380,anglais,14.21,3
N037934,E0380,histoire_geographie,16.39,3
N038010,E0381,maths,12.92,1
N038011,E0381,francais,14.62,1
N038012,E0381,sciences,14.42,1
N038013,E0381,anglais,15.94,1
N038014,E0381,histoire_geographie,15.83,1
N038020,E0381,maths,14.13,2
N038021,E0381,francais,14.29,2
N038022,E0381,sciences,13.3,2
N038023,E0381,anglais,13.45,2
N038024,E0381,histoire_geographie,14.03,2
N038030,E0381,maths,13.26,3
N038031,E0381,francais,13.11,3
N038032,E0381,sciences,15.36,3
N038033,E0381,anglais,14.71,3
N038034,E0381,histoire_geographie,15.34,3
N038110,E0382,maths,10.49,1
N038111,E0382,francais,12.84,1
N038112,E0382,sciences,12.52,1
N038113,E0382,anglais,9.95,1
N038114,E0382,histoire_geographie,11.17,1
N038120,E0382,maths,12.41,2
N038121,E0382,francais,10.16,2
N038122,E0382,sciences,11.98,2
N038123,E0382,anglais,10.24,2
N038124,E0382,histoire_geographie,13.1,2
N038130,E0382,maths,10.79,3
N038131,E0382,francais,10.16,3
N038132,E0382,sciences,12.06,3
N038133,E0382,anglais,9.83,3
N038134,E0382,histoire_geographie,10.87,3
N038210,E0383,maths,10.46,1
N038211,E0383,francais,10.62,1
N038212,E0383,sciences,9.97,1
N038213,E0383,anglais,10.36,1
N038214,E0383,histoire_geographie,12.0,1
N038220,E0383,maths,11.23,2
N038221,E0383,francais,12.6,2
N038222,E0383,sciences,12.62,2
N038223,E0383,anglais,10.97,2
N038224,E0383,histoire_geographie,13.31,2
N038230,E0383,maths,12.63,3
N038231,E0383,francais,11.86,3
N038232,E0383,sciences,9.23,3
N038233,E0383,anglais,9.97,3
N038234,E0383,histoire_geographie,10.92,3
N038310,E0384,maths,9.2,1
N038311,E0384,francais,10.76,1
N038312,E0384,sciences,9.78,1
N038313,E0384,anglais,9.45,1
N038314,E0384,histoire_geographie,12.69,1
N038320,E0384,maths,10.01,2
N038321,E0384,francais,11.36,2
N038322,E0384,sciences,11.09,2
N038323,E0384,anglais,9.52,2
N038324,E0384,histoire_geographie,8.96,2
N038330,E0384,maths,9.97,3
N038331,E0384,francais,7.89,3
N038332,E0384,sciences,11.01,3
N038333,E0384,anglais,10.72,3
N038334,E0384,histoire_geographie,12.26,3
N038410,E0385,maths,9.9,1
N038411,E0385,francais,13.91,1
N038412,E0385,sciences,14.38,1
N038413,E0385,anglais,11.64,1
N038414,E0385,histoire_geographie,14.89,1
N038420,E0385,maths,13.09,2
N038421,E0385,francais,13.2,2
N038422,E0385,sciences,11.98,2
N038423,E0385,anglais,13.91,2
N038424,E0385,histoire_geographie,11.79,2
N038430,E0385,maths,12.53,3
N038431,E0385,francais,12.52,3
N038432,E0385,sciences,13.1,3
N038433,E0385,anglais,11.8,3
N038434,E0385,histoire_geographie,12.63,3
N038510,E0386,maths,7.25,1
N038511,E0386,francais,12.37,1
N038512,E0386,sciences,9.29,1
N038513,E0386,anglais,7.53,1
N038514,E0386,histoire_geographie,13.71,1
N038520,E0386,maths,10.27,2
N038521,E0386,francais,8.96,2
N038522,E0386,sciences,11.77,2
N038523,E0386,anglais,8.76,2
N038524,E0386,histoire_geographie,8.35,2
N038530,E0386,maths,9.87,3
N038531,E0386,francais,10.19,3
N038532,E0386,sciences,9.17,3
N038533,E0386,anglais,6.08,3
N038534,E0386,histoire_geographie,10.67,3
N038610,E0387,maths,9.85,1
N038611,E0387,francais,13.33,1
N038612,E0387,sciences,12.66,1
N038613,E0387,anglais,9.75,1
N038614,E0387,histoire_geographie,11.11,1
N038620,E0387,maths,9.8,2
N038621,E0387,francais,11.13,2
N038622,E0387,sciences,10.6,2
N038623,E0387,anglais,10.59,2
N038624,E0387,histoire_geographie,11.26,2
N038630,E0387,maths,9.41,3
N038631,E0387,francais,13.2,3
N038632,E0387,sciences,13.42,3
N038633,E0387,anglais,8.53,3
N038634,E0387,histoire_geographie,11.94,3
N038710,E0388,maths,12.63,1
N038711,E0388,francais,15.34,1
N038712,E0388,sciences,16.1,1
N038713,E0388,anglais,12.24,1
N038714,E0388,histoire_geographie,14.08,1
N038720,E0388,maths,12.46,2
N038721,E0388,francais,14.91,2
N038722,E0388,sciences,14.63,2
N038723,E0388,anglais,12.8,2
N038724,E0388,histoire_geographie,15.32,2
N038730,E0388,maths,14.07,3
N038731,E0388,francais,14.84,3
N038732,E0388,sciences,12.28,3
N038733,E0388,anglais,14.24,3
N038734,E0388,histoire_geographie,15.56,3
N038810,E0389,maths,12.0,1
N038811,E0389,francais,11.23,1
N038812,E0389,sciences,11.8,1
N038813,E0389,anglais,9.38,1
N038814,E0389,histoire_geographie,11.98,1
N038820,E0389,maths,10.41,2
N038821,E0389,francais,11.49,2
N038822,E0389,sciences,12.36,2
N038823,E0389,anglais,12.0,2
N038824,E0389,histoire_geographie,12.08,2
N038830,E0389,maths,11.03,3
N038831,E0389,francais,12.34,3
N038832,E0389,sciences,10.83,3
N038833,E0389,anglais,9.06,3
N038834,E0389,histoire_geographie,12.0,3
N038910,E0390,maths,11.97,1
N038911,E0390,francais,14.13,1
N038912,E0390,sciences,14.21,1
N038913,E0390,anglais,12.27,1
N038914,E0390,histoire_geographie,14.9,1
N038920,E0390,maths,12.23,2
N038921,E0390,francais,14.21,2
N038922,E0390,sciences,13.59,2
N038923,E0390,anglais,12.81,2
N038924,E0390,histoire_geographie,15.33,2
N038930,E0390,maths,14.22,3
N038931,E0390,francais,10.32,3
N038932,E0390,sciences,12.97,3
N038933,E0390,anglais,12.24,3
N038934,E0390,histoire_geographie,13.24,3
N039010,E0391,maths,6.69,1
N039011,E0391,francais,8.56,1
N039012,E0391,sciences,8.37,1
N039013,E0391,anglais,8.29,1
N039014,E0391,histoire_geographie,10.49,1
N039020,E0391,maths,6.88,2
N039021,E0391,francais,6.09,2
N039022,E0391,sciences,8.48,2
N039023,E0391,anglais,8.11,2
N039024,E0391,histoire_geographie,9.3,2
N039030,E0391,maths,5.68,3
N039031,E0391,francais,10.02,3
N039032,E0391,sciences,8.94,3
N039033,E0391,anglais,8.27,3
N039034,E0391,histoire_geographie,8.8,3
N039110,E0392,maths,6.95,1
N039111,E0392,francais,7.98,1
N039112,E0392,sciences,5.79,1
N039113,E0392,anglais,8.59,1
N039114,E0392,histoire_geographie,10.82,1
N039120,E0392,maths,9.53,2
N039121,E0392,francais,7.13,2
N039122,E0392,sciences,7.66,2
N039123,E0392,anglais,9.5,2
N039124,E0392,histoire_geographie,7.91,2
N039130,E0392,maths,7.04,3
N039131,E0392,francais,8.27,3
N039132,E0392,sciences,8.54,3
N039133,E0392,anglais,7.1,3
N039134,E0392,histoire_geographie,9.12,3
N039210,E0393,maths,7.77,1
N039211,E0393,francais,8.94,1
N039212,E0393,sciences,11.12,1
N039213,E0393,anglais,7.14,1
N039214,E0393,histoire_geographie,10.81,1
N039220,E0393,maths,8.88,2
N039221,E0393,francais,11.01,2
N039222,E0393,sciences,9.06,2
N039223,E0393,anglais,8.16,2
N039224,E0393,histoire_geographie,10.24,2
N039230,E0393,maths,8.68,3
N039231,E0393,francais,11.37,3
N039232,E0393,sciences,10.35,3
N039233,E0393,anglais,8.34,3
N039234,E0393,histoire_geographie,9.37,3
N039310,E0394,maths,10.02,1
N039311,E0394,francais,10.72,1
N039312,E0394,sciences,9.75,1
N039313,E0394,anglais,11.53,1
N039314,E0394,histoire_geographie,12.33,1
N039320,E0394,maths,11.08,2
N039321,E0394,francais,9.55,2
N039322,E0394,sciences,10.54,2
N039323,E0394,anglais,11.28,2
N039324,E0394,histoire_geographie,9.13,2
N039330,E0394,maths,9.1,3
N039331,E0394,francais,10.92,3
N039332,E0394,sciences,10.8,3
N039333,E0394,anglais,8.31,3
N039334,E0394,histoire_geographie,11.42,3
N039410,E0395,maths,9.98,1
N039411,E0395,francais,11.36,1
N039412,E0395,sciences,11.35,1
N039413,E0395,anglais,9.52,1
N039414,E0395,histoire_geographie,9.63,1
N039420,E0395,maths,8.74,2
N039421,E0395,francais,9.55,2
N039422,E0395,sciences,7.89,2
N039423,E0395,anglais,9.44,2
N039424,E0395,histoire_geographie,10.1,2
N039430,E0395,maths,9.16,3
N039431,E0395,francais,10.85,3
N039432,E0395,sciences,9.3,3
N039433,E0395,anglais,11.23,3
N039434,E0395,histoire_geographie,11.76,3
N039510,E0396,maths,14.03,1
N039511,E0396,francais,14.37,1
N039512,E0396,sciences,16.05,1
N039513,E0396,anglais,13.28,1
N039514,E0396,histoire_geographie,14.19,1
